country,age,sex,suicides_no
Israel,55-74 years,female,31
Israel,35-54 years,female,29
Israel,25-34 years,female,13
Israel,15-24 years,female,7
Israel,5-14 years,female,1
Israel,5-14 years,male,0
Israel,75+ years,male,39
Israel,75+ years,female,29
Israel,55-74 years,male,56
Israel,35-54 years,male,97
Israel,25-34 years,male,52
Israel,15-24 years,male,57
Israel,55-74 years,female,32
Israel,25-34 years,female,16
Israel,35-54 years,female,25
Israel,15-24 years,female,8
Israel,5-14 years,male,3
Israel,5-14 years,female,2
Israel,75+ years,male,33
Israel,75+ years,female,27
Israel,55-74 years,male,63
Israel,35-54 years,male,72
Israel,15-24 years,male,49
Israel,25-34 years,male,38
Israel,55-74 years,female,28
Israel,15-24 years,female,20
Israel,35-54 years,female,22
Israel,25-34 years,female,4
Israel,5-14 years,male,3
Israel,5-14 years,female,1
Israel,75+ years,male,39
Israel,55-74 years,male,50
Israel,75+ years,female,20
Israel,25-34 years,male,38
Israel,35-54 years,male,57
Israel,15-24 years,male,44
Israel,55-74 years,female,16
Israel,35-54 years,female,21
Israel,25-34 years,female,9
Israel,15-24 years,female,9
Israel,5-14 years,male,3
Israel,5-14 years,female,0
Israel,75+ years,male,44
Israel,55-74 years,male,55
Israel,75+ years,female,21
Israel,35-54 years,male,83
Israel,15-24 years,male,66
Israel,25-34 years,male,51
Israel,55-74 years,female,20
Israel,25-34 years,female,13
Israel,35-54 years,female,16
Israel,15-24 years,female,8
Israel,5-14 years,male,2
Israel,5-14 years,female,0
Israel,75+ years,male,33
Israel,55-74 years,male,55
Israel,75+ years,female,15
Israel,25-34 years,male,42
Israel,15-24 years,male,52
Israel,35-54 years,male,55
Israel,55-74 years,female,21
Israel,35-54 years,female,19
Israel,15-24 years,female,13
Israel,25-34 years,female,10
Israel,5-14 years,male,2
Israel,5-14 years,female,1
Israel,75+ years,male,31
Israel,35-54 years,male,105
Israel,55-74 years,male,43
Israel,15-24 years,male,62
Israel,25-34 years,male,50
Israel,75+ years,female,16
Israel,55-74 years,female,21
Israel,25-34 years,female,12
Israel,35-54 years,female,15
Israel,15-24 years,female,7
Israel,5-14 years,male,6
Israel,5-14 years,female,0
Israel,75+ years,male,39
Israel,25-34 years,male,66
Israel,35-54 years,male,100
Israel,15-24 years,male,65
Israel,55-74 years,male,36
Israel,75+ years,female,13
Israel,55-74 years,female,25
Israel,25-34 years,female,15
Israel,35-54 years,female,24
Israel,15-24 years,female,10
Israel,5-14 years,male,1
Israel,5-14 years,female,0
Israel,75+ years,male,38
Israel,55-74 years,male,56
Israel,15-24 years,male,76
Israel,35-54 years,male,94
Israel,25-34 years,male,58
Israel,75+ years,female,17
Israel,55-74 years,female,14
Israel,35-54 years,female,24
Israel,25-34 years,female,9
Israel,15-24 years,female,9
Israel,5-14 years,female,2
Israel,5-14 years,male,1
Israel,75+ years,male,28
Israel,35-54 years,male,99
Israel,55-74 years,male,45
Israel,25-34 years,male,59
Israel,15-24 years,male,60
Israel,75+ years,female,14
Israel,55-74 years,female,20
Israel,35-54 years,female,31
Israel,15-24 years,female,14
Israel,25-34 years,female,10
Israel,5-14 years,female,2
Israel,5-14 years,male,0
Israel,75+ years,male,28
Israel,55-74 years,male,70
Israel,35-54 years,male,125
Israel,25-34 years,male,57
Israel,15-24 years,male,62
Israel,75+ years,female,10
Israel,55-74 years,female,24
Israel,35-54 years,female,25
Israel,25-34 years,female,8
Israel,15-24 years,female,5
Israel,5-14 years,male,3
Israel,5-14 years,female,0
Israel,75+ years,male,30
Israel,55-74 years,male,65
Israel,25-34 years,male,66
Israel,35-54 years,male,90
Israel,15-24 years,male,68
Israel,75+ years,female,16
Israel,55-74 years,female,18
Israel,35-54 years,female,30
Israel,25-34 years,female,14
Israel,15-24 years,female,11
Israel,5-14 years,female,2
Israel,5-14 years,male,1
Israel,75+ years,male,35
Israel,55-74 years,male,52
Israel,35-54 years,male,93
Israel,75+ years,female,23
Israel,15-24 years,male,66
Israel,25-34 years,male,56
Israel,55-74 years,female,26
Israel,35-54 years,female,42
Israel,25-34 years,female,16
Israel,15-24 years,female,13
Israel,5-14 years,male,2
Israel,5-14 years,female,1
Israel,75+ years,male,22
Israel,55-74 years,male,61
Israel,35-54 years,male,84
Israel,15-24 years,male,61
Israel,25-34 years,male,51
Israel,75+ years,female,13
Israel,35-54 years,female,31
Israel,15-24 years,female,18
Israel,55-74 years,female,15
Israel,25-34 years,female,10
Israel,5-14 years,female,1
Israel,5-14 years,male,0
Israel,75+ years,male,29
Israel,55-74 years,male,50
Israel,35-54 years,male,85
Israel,25-34 years,male,51
Israel,15-24 years,male,45
Israel,75+ years,female,7
Israel,35-54 years,female,23
Israel,55-74 years,female,13
Israel,25-34 years,female,10
Israel,15-24 years,female,10
Israel,5-14 years,male,3
Israel,5-14 years,female,0
Israel,75+ years,male,43
Israel,55-74 years,male,62
Israel,15-24 years,male,65
Israel,35-54 years,male,80
Israel,25-34 years,male,42
Israel,75+ years,female,11
Israel,55-74 years,female,15
Israel,25-34 years,female,11
Israel,35-54 years,female,14
Israel,15-24 years,female,7
Israel,5-14 years,female,2
Israel,5-14 years,male,2
Israel,75+ years,male,23
Israel,55-74 years,male,77
Israel,25-34 years,male,67
Israel,35-54 years,male,91
Israel,15-24 years,male,48
Israel,55-74 years,female,22
Israel,75+ years,female,8
Israel,35-54 years,female,32
Israel,25-34 years,female,18
Israel,15-24 years,female,13
Israel,5-14 years,male,4
Israel,5-14 years,female,1
Israel,75+ years,male,40
Israel,55-74 years,male,93
Israel,35-54 years,male,119
Israel,25-34 years,male,77
Israel,15-24 years,male,63
Israel,75+ years,female,9
Israel,55-74 years,female,22
Israel,35-54 years,female,33
Israel,15-24 years,female,10
Israel,25-34 years,female,9
Israel,5-14 years,female,3
Israel,5-14 years,male,2
Israel,75+ years,male,44
Israel,55-74 years,male,80
Israel,35-54 years,male,111
Israel,25-34 years,male,45
Israel,15-24 years,male,41
Israel,55-74 years,female,30
Israel,75+ years,female,7
Israel,25-34 years,female,16
Israel,35-54 years,female,22
Israel,15-24 years,female,12
Israel,5-14 years,male,1
Israel,5-14 years,female,0
Israel,75+ years,male,33
Israel,55-74 years,male,93
Israel,35-54 years,male,131
Israel,25-34 years,male,57
Israel,15-24 years,male,32
Israel,75+ years,female,9
Israel,55-74 years,female,24
Israel,25-34 years,female,17
Israel,15-24 years,female,13
Israel,35-54 years,female,18
Israel,5-14 years,male,3
Israel,5-14 years,female,0
Israel,75+ years,male,34
Israel,55-74 years,male,71
Israel,35-54 years,male,102
Israel,25-34 years,male,47
Israel,75+ years,female,12
Israel,15-24 years,male,30
Israel,55-74 years,female,23
Israel,35-54 years,female,26
Israel,25-34 years,female,15
Israel,5-14 years,male,7
Israel,15-24 years,female,5
Israel,5-14 years,female,0
Israel,75+ years,male,32
Israel,35-54 years,male,125
Israel,55-74 years,male,54
Israel,25-34 years,male,41
Israel,15-24 years,male,35
Israel,75+ years,female,11
Israel,55-74 years,female,24
Israel,35-54 years,female,29
Israel,25-34 years,female,13
Israel,15-24 years,female,10
Israel,5-14 years,male,7
Israel,5-14 years,female,1
Israel,75+ years,male,30
Israel,55-74 years,male,65
Israel,35-54 years,male,92
Israel,25-34 years,male,45
Israel,75+ years,female,14
Israel,15-24 years,male,35
Israel,55-74 years,female,17
Israel,25-34 years,female,13
Israel,35-54 years,female,20
Israel,15-24 years,female,8
Israel,5-14 years,male,2
Israel,5-14 years,female,1
