country,age,sex,suicides_no
Uzbekistan,15-24 years,female,180
Uzbekistan,25-34 years,female,106
Uzbekistan,55-74 years,female,48
Uzbekistan,35-54 years,female,98
Uzbekistan,5-14 years,male,57
Uzbekistan,5-14 years,female,13
Uzbekistan,35-54 years,male,513
Uzbekistan,25-34 years,male,377
Uzbekistan,55-74 years,male,130
Uzbekistan,15-24 years,male,363
Uzbekistan,75+ years,male,15
Uzbekistan,75+ years,female,16
Uzbekistan,15-24 years,female,176
Uzbekistan,25-34 years,female,109
Uzbekistan,55-74 years,female,40
Uzbekistan,35-54 years,female,93
Uzbekistan,5-14 years,male,64
Uzbekistan,5-14 years,female,18
Uzbekistan,35-54 years,male,398
Uzbekistan,25-34 years,male,288
Uzbekistan,75+ years,male,17
Uzbekistan,55-74 years,male,100
Uzbekistan,15-24 years,male,325
Uzbekistan,75+ years,female,14
Uzbekistan,25-34 years,female,107
Uzbekistan,15-24 years,female,141
Uzbekistan,35-54 years,female,91
Uzbekistan,55-74 years,female,27
Uzbekistan,5-14 years,male,49
Uzbekistan,5-14 years,female,19
Uzbekistan,35-54 years,male,385
Uzbekistan,25-34 years,male,259
Uzbekistan,55-74 years,male,100
Uzbekistan,75+ years,male,13
Uzbekistan,15-24 years,male,235
Uzbekistan,15-24 years,female,151
Uzbekistan,25-34 years,female,99
Uzbekistan,75+ years,female,10
Uzbekistan,55-74 years,female,31
Uzbekistan,35-54 years,female,77
Uzbekistan,5-14 years,male,45
Uzbekistan,5-14 years,female,11
Uzbekistan,35-54 years,male,350
Uzbekistan,25-34 years,male,234
Uzbekistan,55-74 years,male,84
Uzbekistan,15-24 years,male,237
Uzbekistan,75+ years,male,9
Uzbekistan,15-24 years,female,137
Uzbekistan,75+ years,female,10
Uzbekistan,25-34 years,female,69
Uzbekistan,35-54 years,female,70
Uzbekistan,55-74 years,female,18
Uzbekistan,5-14 years,male,29
Uzbekistan,5-14 years,female,4
Uzbekistan,35-54 years,male,362
Uzbekistan,55-74 years,male,94
Uzbekistan,25-34 years,male,238
Uzbekistan,75+ years,male,13
Uzbekistan,15-24 years,male,184
Uzbekistan,15-24 years,female,114
Uzbekistan,25-34 years,female,69
Uzbekistan,35-54 years,female,79
Uzbekistan,75+ years,female,7
Uzbekistan,55-74 years,female,21
Uzbekistan,5-14 years,male,30
Uzbekistan,5-14 years,female,10
Uzbekistan,35-54 years,male,404
Uzbekistan,25-34 years,male,252
Uzbekistan,55-74 years,male,81
Uzbekistan,15-24 years,male,242
Uzbekistan,15-24 years,female,186
Uzbekistan,25-34 years,female,85
Uzbekistan,75+ years,male,7
Uzbekistan,75+ years,female,7
Uzbekistan,35-54 years,female,65
Uzbekistan,55-74 years,female,15
Uzbekistan,5-14 years,male,37
Uzbekistan,5-14 years,female,18
Uzbekistan,35-54 years,male,371
Uzbekistan,25-34 years,male,235
Uzbekistan,55-74 years,male,102
Uzbekistan,15-24 years,male,246
Uzbekistan,15-24 years,female,208
Uzbekistan,75+ years,male,9
Uzbekistan,25-34 years,female,93
Uzbekistan,35-54 years,female,101
Uzbekistan,5-14 years,male,48
Uzbekistan,75+ years,female,5
Uzbekistan,55-74 years,female,16
Uzbekistan,5-14 years,female,30
Uzbekistan,35-54 years,male,457
Uzbekistan,25-34 years,male,271
Uzbekistan,15-24 years,male,264
Uzbekistan,15-24 years,female,248
Uzbekistan,55-74 years,male,76
Uzbekistan,25-34 years,female,139
Uzbekistan,75+ years,male,10
Uzbekistan,35-54 years,female,78
Uzbekistan,5-14 years,male,45
Uzbekistan,55-74 years,female,19
Uzbekistan,75+ years,female,5
Uzbekistan,5-14 years,female,28
Uzbekistan,35-54 years,male,404
Uzbekistan,55-74 years,male,133
Uzbekistan,25-34 years,male,290
Uzbekistan,15-24 years,female,333
Uzbekistan,15-24 years,male,311
Uzbekistan,75+ years,male,15
Uzbekistan,25-34 years,female,148
Uzbekistan,35-54 years,female,89
Uzbekistan,5-14 years,male,67
Uzbekistan,55-74 years,female,25
Uzbekistan,75+ years,female,4
Uzbekistan,5-14 years,female,16
Uzbekistan,35-54 years,male,481
Uzbekistan,25-34 years,male,328
Uzbekistan,15-24 years,female,323
Uzbekistan,15-24 years,male,320
Uzbekistan,55-74 years,male,119
Uzbekistan,75+ years,male,13
Uzbekistan,25-34 years,female,146
Uzbekistan,35-54 years,female,99
Uzbekistan,75+ years,female,8
Uzbekistan,5-14 years,male,61
Uzbekistan,55-74 years,female,21
Uzbekistan,5-14 years,female,31
Uzbekistan,35-54 years,male,519
Uzbekistan,25-34 years,male,318
Uzbekistan,15-24 years,female,347
Uzbekistan,55-74 years,male,144
Uzbekistan,15-24 years,male,347
Uzbekistan,75+ years,male,17
Uzbekistan,25-34 years,female,162
Uzbekistan,35-54 years,female,107
Uzbekistan,75+ years,female,9
Uzbekistan,5-14 years,male,60
Uzbekistan,5-14 years,female,44
Uzbekistan,55-74 years,female,21
