country,age,sex,suicides_no
South Africa,55-74 years,female,9
South Africa,5-14 years,male,9
South Africa,5-14 years,female,7
South Africa,25-34 years,male,86
South Africa,35-54 years,male,101
South Africa,15-24 years,male,92
South Africa,75+ years,female,7
South Africa,55-74 years,male,25
South Africa,75+ years,male,3
South Africa,15-24 years,female,38
South Africa,35-54 years,female,28
South Africa,55-74 years,female,11
South Africa,25-34 years,female,18
South Africa,5-14 years,male,6
South Africa,5-14 years,female,2
South Africa,75+ years,male,9
South Africa,25-34 years,male,103
South Africa,35-54 years,male,112
South Africa,15-24 years,male,92
South Africa,55-74 years,male,27
South Africa,15-24 years,female,35
South Africa,35-54 years,female,26
South Africa,25-34 years,female,20
South Africa,75+ years,female,2
South Africa,55-74 years,female,8
South Africa,5-14 years,female,4
South Africa,5-14 years,male,3
South Africa,25-34 years,male,80
South Africa,55-74 years,male,34
South Africa,75+ years,male,4
South Africa,35-54 years,male,79
South Africa,15-24 years,male,77
South Africa,15-24 years,female,36
South Africa,75+ years,female,3
South Africa,35-54 years,female,25
South Africa,25-34 years,female,18
South Africa,55-74 years,female,8
South Africa,5-14 years,male,6
South Africa,5-14 years,female,2
South Africa,75+ years,male,9
South Africa,25-34 years,male,106
South Africa,55-74 years,male,35
South Africa,35-54 years,male,85
South Africa,15-24 years,male,56
South Africa,75+ years,female,4
South Africa,15-24 years,female,32
South Africa,35-54 years,female,28
South Africa,25-34 years,female,20
South Africa,55-74 years,female,8
South Africa,5-14 years,male,8
South Africa,5-14 years,female,2
South Africa,25-34 years,male,88
South Africa,35-54 years,male,87
South Africa,15-24 years,male,77
South Africa,55-74 years,male,28
South Africa,75+ years,male,2
South Africa,75+ years,female,4
South Africa,15-24 years,female,34
South Africa,25-34 years,female,15
South Africa,55-74 years,female,7
South Africa,35-54 years,female,13
South Africa,5-14 years,female,2
South Africa,5-14 years,male,1
South Africa,75+ years,male,8
South Africa,25-34 years,male,128
South Africa,15-24 years,male,107
South Africa,55-74 years,male,35
South Africa,35-54 years,male,88
South Africa,15-24 years,female,48
South Africa,55-74 years,female,13
South Africa,35-54 years,female,26
South Africa,25-34 years,female,19
South Africa,75+ years,female,1
South Africa,5-14 years,female,7
South Africa,5-14 years,male,7
South Africa,25-34 years,male,164
South Africa,15-24 years,male,119
South Africa,35-54 years,male,128
South Africa,55-74 years,male,44
South Africa,75+ years,male,5
South Africa,75+ years,female,4
South Africa,25-34 years,female,32
South Africa,15-24 years,female,32
South Africa,55-74 years,female,15
South Africa,35-54 years,female,29
South Africa,5-14 years,female,8
South Africa,5-14 years,male,7
South Africa,25-34 years,male,154
South Africa,75+ years,male,8
South Africa,15-24 years,male,126
South Africa,35-54 years,male,127
South Africa,55-74 years,male,40
South Africa,15-24 years,female,50
South Africa,25-34 years,female,32
South Africa,35-54 years,female,23
South Africa,55-74 years,female,11
South Africa,75+ years,female,2
South Africa,5-14 years,male,4
South Africa,5-14 years,female,3
South Africa,75+ years,male,8
South Africa,25-34 years,male,126
South Africa,15-24 years,male,90
South Africa,55-74 years,male,41
South Africa,35-54 years,male,101
South Africa,15-24 years,female,34
South Africa,25-34 years,female,27
South Africa,35-54 years,female,26
South Africa,75+ years,female,2
South Africa,55-74 years,female,10
South Africa,5-14 years,male,11
South Africa,5-14 years,female,6
