country,age,sex,suicides_no
El Salvador,35-54 years,female,22
El Salvador,5-14 years,female,13
El Salvador,55-74 years,female,5
El Salvador,5-14 years,male,4
El Salvador,75+ years,female,0
El Salvador,25-34 years,male,84
El Salvador,15-24 years,male,115
El Salvador,35-54 years,male,101
El Salvador,75+ years,male,8
El Salvador,15-24 years,female,94
El Salvador,55-74 years,male,33
El Salvador,25-34 years,female,28
El Salvador,35-54 years,female,27
El Salvador,5-14 years,female,14
El Salvador,55-74 years,female,5
El Salvador,75+ years,female,1
El Salvador,5-14 years,male,5
El Salvador,25-34 years,male,82
El Salvador,15-24 years,male,110
El Salvador,35-54 years,male,91
El Salvador,15-24 years,female,82
El Salvador,55-74 years,male,31
El Salvador,75+ years,male,3
El Salvador,75+ years,female,4
El Salvador,25-34 years,female,25
El Salvador,35-54 years,female,23
El Salvador,55-74 years,female,4
El Salvador,5-14 years,female,4
El Salvador,5-14 years,male,2
El Salvador,15-24 years,male,130
El Salvador,25-34 years,male,90
El Salvador,35-54 years,male,91
El Salvador,75+ years,male,8
El Salvador,55-74 years,male,42
El Salvador,15-24 years,female,74
El Salvador,25-34 years,female,27
El Salvador,35-54 years,female,30
El Salvador,75+ years,female,3
El Salvador,55-74 years,female,6
El Salvador,5-14 years,female,12
El Salvador,5-14 years,male,1
El Salvador,75+ years,male,11
El Salvador,25-34 years,male,71
El Salvador,15-24 years,male,95
El Salvador,35-54 years,male,84
El Salvador,55-74 years,male,39
El Salvador,15-24 years,female,76
El Salvador,25-34 years,female,18
El Salvador,35-54 years,female,24
El Salvador,55-74 years,female,7
El Salvador,5-14 years,female,7
El Salvador,5-14 years,male,4
El Salvador,75+ years,female,0
El Salvador,25-34 years,male,117
El Salvador,15-24 years,male,112
El Salvador,35-54 years,male,102
El Salvador,55-74 years,male,46
El Salvador,75+ years,male,8
El Salvador,15-24 years,female,79
El Salvador,25-34 years,female,19
El Salvador,35-54 years,female,23
El Salvador,55-74 years,female,7
El Salvador,5-14 years,female,10
El Salvador,75+ years,female,1
El Salvador,5-14 years,male,3
El Salvador,25-34 years,male,86
El Salvador,15-24 years,male,108
El Salvador,35-54 years,male,104
El Salvador,55-74 years,male,42
El Salvador,75+ years,male,7
El Salvador,15-24 years,female,60
El Salvador,25-34 years,female,22
El Salvador,35-54 years,female,20
El Salvador,75+ years,female,1
El Salvador,55-74 years,female,4
El Salvador,5-14 years,female,8
El Salvador,5-14 years,male,2
El Salvador,25-34 years,male,86
El Salvador,15-24 years,male,103
El Salvador,55-74 years,male,47
El Salvador,35-54 years,male,88
El Salvador,75+ years,male,9
El Salvador,15-24 years,female,65
El Salvador,75+ years,female,4
El Salvador,25-34 years,female,22
El Salvador,35-54 years,female,12
El Salvador,5-14 years,female,12
El Salvador,55-74 years,female,3
El Salvador,5-14 years,male,4
El Salvador,25-34 years,male,80
El Salvador,15-24 years,male,89
El Salvador,75+ years,male,9
El Salvador,35-54 years,male,78
El Salvador,55-74 years,male,32
El Salvador,15-24 years,female,61
El Salvador,25-34 years,female,24
El Salvador,35-54 years,female,23
El Salvador,55-74 years,female,5
El Salvador,75+ years,female,1
El Salvador,5-14 years,male,5
El Salvador,5-14 years,female,4
El Salvador,25-34 years,male,114
El Salvador,35-54 years,male,111
El Salvador,75+ years,male,13
El Salvador,55-74 years,male,53
El Salvador,15-24 years,male,93
El Salvador,15-24 years,female,57
El Salvador,25-34 years,female,22
El Salvador,75+ years,female,2
El Salvador,55-74 years,female,8
El Salvador,35-54 years,female,14
El Salvador,5-14 years,female,9
El Salvador,5-14 years,male,5
El Salvador,75+ years,male,19
El Salvador,25-34 years,male,103
El Salvador,35-54 years,male,103
El Salvador,15-24 years,male,106
El Salvador,55-74 years,male,38
El Salvador,15-24 years,female,53
El Salvador,25-34 years,female,26
El Salvador,35-54 years,female,29
El Salvador,75+ years,female,1
El Salvador,5-14 years,female,5
El Salvador,5-14 years,male,5
El Salvador,55-74 years,female,2
El Salvador,25-34 years,male,120
El Salvador,35-54 years,male,113
El Salvador,75+ years,male,13
El Salvador,55-74 years,male,49
El Salvador,15-24 years,male,95
El Salvador,15-24 years,female,55
El Salvador,25-34 years,female,27
El Salvador,35-54 years,female,16
El Salvador,75+ years,female,2
El Salvador,55-74 years,female,7
El Salvador,5-14 years,female,6
El Salvador,5-14 years,male,3
El Salvador,25-34 years,male,93
El Salvador,55-74 years,male,45
El Salvador,75+ years,male,11
El Salvador,15-24 years,male,81
El Salvador,35-54 years,male,73
El Salvador,15-24 years,female,44
El Salvador,25-34 years,female,19
El Salvador,35-54 years,female,20
El Salvador,75+ years,female,2
El Salvador,5-14 years,female,7
El Salvador,55-74 years,female,3
El Salvador,5-14 years,male,1
El Salvador,25-34 years,male,100
El Salvador,75+ years,male,15
El Salvador,15-24 years,male,116
El Salvador,35-54 years,male,85
El Salvador,55-74 years,male,39
El Salvador,15-24 years,female,52
El Salvador,25-34 years,female,26
El Salvador,35-54 years,female,22
El Salvador,75+ years,female,3
El Salvador,5-14 years,female,12
El Salvador,5-14 years,male,12
El Salvador,55-74 years,female,3
El Salvador,25-34 years,male,109
El Salvador,55-74 years,male,62
El Salvador,75+ years,male,16
El Salvador,35-54 years,male,98
El Salvador,15-24 years,male,100
El Salvador,15-24 years,female,56
El Salvador,25-34 years,female,26
El Salvador,35-54 years,female,19
El Salvador,75+ years,female,2
El Salvador,5-14 years,male,11
El Salvador,5-14 years,female,9
El Salvador,55-74 years,female,4
El Salvador,25-34 years,male,95
El Salvador,35-54 years,male,129
El Salvador,75+ years,male,18
El Salvador,55-74 years,male,59
El Salvador,15-24 years,male,79
El Salvador,15-24 years,female,43
El Salvador,25-34 years,female,22
El Salvador,35-54 years,female,19
El Salvador,55-74 years,female,7
El Salvador,5-14 years,female,7
El Salvador,5-14 years,male,6
El Salvador,75+ years,female,0
El Salvador,75+ years,male,19
El Salvador,25-34 years,male,77
El Salvador,35-54 years,male,85
El Salvador,55-74 years,male,44
El Salvador,15-24 years,male,51
El Salvador,75+ years,female,9
El Salvador,15-24 years,female,33
El Salvador,25-34 years,female,24
El Salvador,35-54 years,female,27
El Salvador,55-74 years,female,11
El Salvador,5-14 years,female,4
El Salvador,5-14 years,male,2
