country,age,sex,suicides_no
Greece,75+ years,male,47
Greece,55-74 years,male,75
Greece,35-54 years,male,92
Greece,25-34 years,male,47
Greece,15-24 years,male,22
Greece,55-74 years,female,27
Greece,35-54 years,female,24
Greece,25-34 years,female,12
Greece,75+ years,female,3
Greece,5-14 years,male,2
Greece,15-24 years,female,2
Greece,5-14 years,female,0
Greece,75+ years,male,55
Greece,55-74 years,male,90
Greece,35-54 years,male,111
Greece,25-34 years,male,45
Greece,15-24 years,male,18
Greece,75+ years,female,11
Greece,35-54 years,female,28
Greece,25-34 years,female,14
Greece,15-24 years,female,9
Greece,55-74 years,female,17
Greece,5-14 years,male,2
Greece,5-14 years,female,0
Greece,75+ years,male,60
Greece,55-74 years,male,83
Greece,35-54 years,male,115
Greece,25-34 years,male,47
Greece,15-24 years,male,21
Greece,75+ years,female,9
Greece,35-54 years,female,25
Greece,25-34 years,female,12
Greece,55-74 years,female,17
Greece,15-24 years,female,4
Greece,5-14 years,female,1
Greece,5-14 years,male,0
Greece,55-74 years,male,75
Greece,75+ years,male,25
Greece,35-54 years,male,101
Greece,25-34 years,male,47
Greece,15-24 years,male,19
Greece,75+ years,female,11
Greece,25-34 years,female,12
Greece,35-54 years,female,20
Greece,55-74 years,female,12
Greece,15-24 years,female,5
Greece,5-14 years,male,1
Greece,5-14 years,female,0
Greece,75+ years,male,55
Greece,35-54 years,male,115
Greece,55-74 years,male,71
Greece,25-34 years,male,52
Greece,15-24 years,male,15
Greece,35-54 years,female,35
Greece,75+ years,female,8
Greece,55-74 years,female,14
Greece,25-34 years,female,8
Greece,15-24 years,female,0
Greece,5-14 years,female,0
Greece,5-14 years,male,0
Greece,75+ years,male,49
Greece,35-54 years,male,130
Greece,55-74 years,male,81
Greece,25-34 years,male,56
Greece,15-24 years,male,17
Greece,75+ years,female,9
Greece,25-34 years,female,11
Greece,55-74 years,female,16
Greece,35-54 years,female,20
Greece,15-24 years,female,2
Greece,5-14 years,female,0
Greece,5-14 years,male,0
Greece,75+ years,male,55
Greece,35-54 years,male,128
Greece,55-74 years,male,85
Greece,25-34 years,male,53
Greece,15-24 years,male,15
Greece,75+ years,female,6
Greece,35-54 years,female,14
Greece,55-74 years,female,11
Greece,25-34 years,female,6
Greece,15-24 years,female,4
Greece,5-14 years,female,0
Greece,5-14 years,male,0
Greece,75+ years,male,52
Greece,55-74 years,male,110
Greece,35-54 years,male,157
Greece,25-34 years,male,54
Greece,15-24 years,male,20
Greece,75+ years,female,14
Greece,15-24 years,female,11
Greece,25-34 years,female,14
Greece,35-54 years,female,29
Greece,55-74 years,female,16
Greece,5-14 years,female,0
Greece,5-14 years,male,0
Greece,75+ years,male,63
Greece,35-54 years,male,167
Greece,55-74 years,male,117
Greece,25-34 years,male,46
Greece,15-24 years,male,24
Greece,75+ years,female,14
Greece,55-74 years,female,26
Greece,25-34 years,female,15
Greece,35-54 years,female,28
Greece,15-24 years,female,7
Greece,5-14 years,female,1
Greece,5-14 years,male,0
Greece,55-74 years,male,141
Greece,75+ years,male,52
Greece,35-54 years,male,152
Greece,25-34 years,male,55
Greece,15-24 years,male,25
Greece,55-74 years,female,34
Greece,25-34 years,female,19
Greece,35-54 years,female,37
Greece,75+ years,female,13
Greece,15-24 years,female,4
Greece,5-14 years,female,1
Greece,5-14 years,male,0
Greece,75+ years,male,71
Greece,55-74 years,male,143
Greece,35-54 years,male,165
Greece,25-34 years,male,42
Greece,15-24 years,male,28
Greece,75+ years,female,20
Greece,55-74 years,female,34
Greece,35-54 years,female,42
Greece,25-34 years,female,12
Greece,15-24 years,female,7
Greece,5-14 years,male,1
Greece,5-14 years,female,0
Greece,75+ years,male,70
Greece,55-74 years,male,139
Greece,35-54 years,male,147
Greece,25-34 years,male,46
Greece,15-24 years,male,20
Greece,55-74 years,female,39
Greece,25-34 years,female,17
Greece,35-54 years,female,36
Greece,75+ years,female,12
Greece,15-24 years,female,3
Greece,5-14 years,female,0
Greece,5-14 years,male,0
