country,age,sex,suicides_no
Republic of Korea,15-24 years,male,549
Republic of Korea,15-24 years,female,460
Republic of Korea,5-14 years,female,42
Republic of Korea,5-14 years,male,39
Republic of Korea,75+ years,male,1152
Republic of Korea,55-74 years,male,3298
Republic of Korea,75+ years,female,914
Republic of Korea,35-54 years,male,4050
Republic of Korea,25-34 years,male,1301
Republic of Korea,55-74 years,female,1200
Republic of Korea,25-34 years,female,972
Republic of Korea,35-54 years,female,1745
Republic of Korea,15-24 years,male,493
Republic of Korea,15-24 years,female,372
Republic of Korea,5-14 years,female,34
Republic of Korea,5-14 years,male,27
Republic of Korea,75+ years,male,1276
Republic of Korea,55-74 years,male,3393
Republic of Korea,75+ years,female,894
Republic of Korea,35-54 years,male,4255
Republic of Korea,25-34 years,male,1384
Republic of Korea,55-74 years,female,1178
Republic of Korea,25-34 years,female,901
Republic of Korea,35-54 years,female,1694
Republic of Korea,15-24 years,male,528
Republic of Korea,15-24 years,female,347
Republic of Korea,5-14 years,male,30
Republic of Korea,5-14 years,female,26
Republic of Korea,75+ years,male,1137
Republic of Korea,55-74 years,male,3039
Republic of Korea,75+ years,female,887
Republic of Korea,35-54 years,male,3732
Republic of Korea,25-34 years,male,1210
Republic of Korea,55-74 years,female,1060
Republic of Korea,25-34 years,female,733
Republic of Korea,35-54 years,female,1539
Republic of Korea,15-24 years,male,475
Republic of Korea,15-24 years,female,299
Republic of Korea,5-14 years,male,28
Republic of Korea,5-14 years,female,20
Republic of Korea,75+ years,male,1191
Republic of Korea,55-74 years,male,3136
Republic of Korea,75+ years,female,816
Republic of Korea,35-54 years,male,4112
Republic of Korea,25-34 years,male,1126
Republic of Korea,55-74 years,female,1004
Republic of Korea,25-34 years,female,698
Republic of Korea,35-54 years,female,1550
Republic of Korea,15-24 years,male,473
Republic of Korea,15-24 years,female,283
Republic of Korea,5-14 years,male,21
Republic of Korea,5-14 years,female,16
Republic of Korea,75+ years,male,1090
Republic of Korea,55-74 years,male,2952
Republic of Korea,35-54 years,male,4085
Republic of Korea,75+ years,female,721
Republic of Korea,25-34 years,male,1133
Republic of Korea,25-34 years,female,643
Republic of Korea,55-74 years,female,961
Republic of Korea,35-54 years,female,1506
Republic of Korea,15-24 years,male,453
Republic of Korea,15-24 years,female,257
Republic of Korea,5-14 years,male,22
Republic of Korea,5-14 years,female,11
Republic of Korea,75+ years,male,1329
Republic of Korea,55-74 years,male,3123
Republic of Korea,75+ years,female,750
Republic of Korea,35-54 years,male,3678
Republic of Korea,25-34 years,male,988
Republic of Korea,55-74 years,female,990
Republic of Korea,25-34 years,female,572
Republic of Korea,35-54 years,female,1372
Republic of Korea,15-24 years,male,421
Republic of Korea,15-24 years,female,256
Republic of Korea,5-14 years,male,17
Republic of Korea,5-14 years,female,14
